Specified Values,Specified Attribute Names,productivity_class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"2.0, 2.0, 1.0, [-3891.675,4947.675], [-1393.7604000000001,1802.6204000000002], 3.0, 2.0, 6.0, [-4.992800000000003,38.272800000000004], [-131084.0036,210999.66360000003], [56.15,93.85], 0.0, [54.625,67.375], [6.722499999999997,79.9975], [6.277200000000001,38.1428], [-787.985,861.985], [-4.931850000000001,9.551850000000002], [2.626,5.154]","quarter, industry, company_size, num_employees, annual_revenue_usd_millions, company_age_group, ai_adoption_stage, ai_use_case, ai_training_hours, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, task_automation_rate, reskilled_employees, revenue_growth_percent, customer_satisfaction",1.0,1.0,1.0,1,1.0,4962,4962,0.45,0.00048566731389585355,1,1
"3.0, [4.574999999999999,23.425], 1.0, 1.0, [-3334.74,3736.74], [-1095.36695,2001.1269499999999], [23.425,40.575], 2.0, [3.55,8.45], 2.0, 6.0, [123295.46119999999,527576.1588], 1.0, [53.565,72.435], [32.674,67.846], [7.2197499999999994,8.80025], [5.701249999999999,13.978750000000002], [-285.69,311.69], [-263.09499999999997,287.09499999999997], [2.389449999999999,9.650549999999999], [3.2016,6.2984], 3.0, 3.0","quarter, country, industry, company_size, num_employees, annual_revenue_usd_millions, company_age, ai_adoption_stage, years_using_ai, num_ai_tools_used, ai_use_case, ai_investment_per_employee, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_displaced, jobs_created, cost_reduction_percent, customer_satisfaction, survey_source, data_collection_method",0.0,1.0,1.0,1,1.0,4963,4963,0.575,0.00048566731389585355,1,1
"[-10.15,10.15], 3.0, [-6587.620000000001,6769.620000000001], [1982.28,2003.72], [20.275,43.725], [34.4445,57.0555], 2.0, 1.0, 2.0, 0.0, [5.220000000000001,12.78], [14.990899999999993,59.0291], [0.3263,0.6496999999999999], [12.309349999999998,33.09065], 0.0, [3.68425,10.15575], [-204.18,212.18], [-791.795,805.795], [5.686850000000001,16.61315], [46.879999999999995,67.12], [3.1843999999999992,7.3556], 0.0, 0.0","country, industry, num_employees, company_founding_year, company_age, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_training_hours, ai_maturity_score, ai_failure_rate, ai_ethics_committee, time_saved_per_week, jobs_created, reskilled_employees, revenue_growth_percent, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,1.0,1.0,1,1.0,4964,4964,0.575,0.00048566731389585355,1,1
"2024.0, [13.125,34.875], 2.0, 0.0, [7.67,14.33], [7.908249999999999,21.63175], [44.86,83.14], 2.0, [49.86,64.14], [4.335249999999999,6.02475], [7.3088,35.1912], [-0.5260000000000007,9.106000000000002], [-365.925,451.925], [1.0181499999999986,15.501850000000001], [47.42,64.58], [3.2680000000000002,7.692]","survey_year, country, ai_adoption_stage, ai_use_case, ai_projects_active, ai_failure_rate, regulatory_compliance_score, data_privacy_level, ai_risk_management_score, employee_satisfaction_score, task_automation_rate, time_saved_per_week, jobs_created, revenue_growth_percent, innovation_score, customer_satisfaction",2.0,1.0,1.0,1,1.0,4965,4965,0.4,0.00048566731389585355,1,1
"2026.0, 1.0, [22.36,31.64], [-3581.5284,3610.3284000000003], [35.733799999999995,74.9262], 5.0, 2.0, [23.8583,69.4417], [0.3165,0.5475], [-223667.97160000002,273908.27160000004], [61.3,78.7], 1.0, [61.23,88.77], [2.7615000000000016,62.35850000000001], [10.9846,36.8754], [-510.015,516.015], [0.8242499999999993,12.33575]","survey_year, quarter, country, annual_revenue_usd_millions, ai_adoption_rate, ai_primary_tool, num_ai_tools_used, ai_training_hours, ai_maturity_score, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, task_automation_rate, jobs_created, cost_reduction_percent",0.0,1.0,1.0,1,1.0,4967,4967,0.425,0.00048566731389585355,1,1
"[-2.875,18.875], 2.0, 3.0, [-0.8096000000000005,10.369600000000002], [-0.0015500000000000236,0.48355000000000004], [15.712549999999997,42.76745], [44.33,61.67], [2.6546499999999984,19.08535], [4.401999999999999,9.218], [-225.35500000000002,265.355], [-539.085,587.085], [-3.1866000000000003,10.0266], [3.4612000000000003,7.758800000000001], 1.0","country, company_age_group, ai_primary_tool, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_risk_management_score, task_automation_rate, time_saved_per_week, jobs_created, reskilled_employees, revenue_growth_percent, customer_satisfaction, survey_source",2.0,1.0,1.0,1,1.0,4968,4968,0.35,0.00048566731389585355,1,1
"[-4.3950000000000005,10.395], 3.0, [-1953.0749000000003,2242.1749000000004], [-1.2500000000000018,23.25], 3.0, 2.0, 1.0, [1.9500000000000002,10.05], [6.7364,15.723600000000001], [0.12059999999999998,0.6134], [20.60875,30.411250000000003], 0.0, 0.0, [26.810499999999998,53.1895], [4.8225,6.4575], [-5.015300000000001,11.755300000000002], [44.48,73.52], [3.9000000000000004,7.0600000000000005], 0.0, 0.0","country, region, annual_revenue_usd_millions, company_age, company_age_group, ai_adoption_stage, num_ai_tools_used, ai_projects_active, ai_budget_percentage, ai_maturity_score, ai_failure_rate, data_privacy_level, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, revenue_growth_percent, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,0.1,1.0,1,1.3333333333333333,4969,4969,0.5,0.0006475564185278047,0,0
"[-4.3950000000000005,10.395], 3.0, [-1953.0749000000003,2242.1749000000004], [-1.2500000000000018,23.25], 3.0, [27.4482,48.5518], 2.0, 1.0, 1.0, [1.9500000000000002,10.05], [6.7364,15.723600000000001], [0.12059999999999998,0.6134], [20.60875,30.411250000000003], 0.0, 0.0, [26.810499999999998,53.1895], [4.8225,6.4575], [-5.015300000000001,11.755300000000002], [-0.0602500000000008,9.680250000000001], [44.48,73.52], [3.9000000000000004,6.357540640785741], 0.0, 0.0","country, region, annual_revenue_usd_millions, company_age, company_age_group, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_projects_active, ai_budget_percentage, ai_maturity_score, ai_failure_rate, data_privacy_level, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, revenue_growth_percent, cost_reduction_percent, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,0.1,1.0,1,1.3333333333333333,4969,4969,0.575,0.0006475564185278047,0,0
"2.0, 7.0, [-3964.8150000000005,4088.8150000000005], 3.0, 2.0, [2.9499999999999997,7.050000000000001], 3.0, 2.0, [-2.875700000000002,27.2557], [-0.4203999999999999,15.8004], [0.20450000000000002,0.4355], [14.2943,27.625700000000002], [57.980000000000004,80.02], 1.0, [-2.5183999999999997,9.6784], 3.0, 2.0","quarter, industry, num_employees, company_age_group, ai_adoption_stage, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, regulatory_compliance_score, ai_ethics_committee, revenue_growth_percent, survey_source, data_collection_method",0.0,0.1,1.0,1,1.0,4970,4970,0.425,0.00048566731389585355,0,0
"2023.0, 2.0, 4.0, [-6745.48,7397.48], [-1554.37455,2341.21455], [8.799999999999999,31.200000000000003], 1.0, 2.0, 0.0, 2.0, 0.0, [2.7600000000000002,9.24], [0.27599999999999997,0.5840000000000001], [-66770.53519999998,384157.9352], 2.0, 0.0, [4.121,6.519], [-532.1899999999999,568.1899999999999], [-442.32500000000005,474.32500000000005], [-0.8873500000000005,9.207350000000002], [27.240000000000002,52.76], [2.8779999999999997,5.7219999999999995], 1.0","survey_year, region, industry, num_employees, annual_revenue_usd_millions, company_age, company_age_group, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_maturity_score, ai_investment_per_employee, data_privacy_level, ai_ethics_committee, employee_satisfaction_score, jobs_created, reskilled_employees, cost_reduction_percent, innovation_score, customer_satisfaction, survey_source",2.0,0.1,1.0,1,2.0,4971,4971,0.575,0.0009713346277917071,0,0
"2023.0, 2.0, [-6745.48,7397.48], [-1554.37455,2341.21455], [8.799999999999999,31.200000000000003], 1.0, 2.0, 0.0, 2.0, 0.0, [2.7600000000000002,9.24], [0.27599999999999997,0.5840000000000001], [-66770.53519999998,384157.9352], 2.0, 0.0, [4.121,6.519], [2.255,11.285], [-532.1899999999999,568.1899999999999], [-442.32500000000005,474.32500000000005], [-0.8873500000000005,9.207350000000002], [27.240000000000002,52.76], [2.8779999999999997,5.7219999999999995], 1.0","survey_year, region, num_employees, annual_revenue_usd_millions, company_age, company_age_group, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_maturity_score, ai_investment_per_employee, data_privacy_level, ai_ethics_committee, employee_satisfaction_score, time_saved_per_week, jobs_created, reskilled_employees, cost_reduction_percent, innovation_score, customer_satisfaction, survey_source",2.0,0.1,1.0,1,2.0,4971,4971,0.575,0.0009713346277917071,0,0
"2023.0, 0.0, [13.749999999999998,38.25], 1.0, 7.0, [0.6392000000000007,16.6408], [15.022549999999999,42.07745], [-149728.93800000002,200129.358], [50.605000000000004,65.395], [0.6595000000000013,71.9805], [5.0815,6.4985], [-0.39280000000000115,31.4728], [-576.8100000000001,582.8100000000001], [-832.08,844.08], [-2.282350000000001,14.742350000000002], [-5.40155,5.40155], [31.42,48.58], 0.0","survey_year, quarter, company_age, company_age_group, ai_use_case, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_displaced, reskilled_employees, revenue_growth_percent, cost_reduction_percent, innovation_score, survey_source",0.0,0.1,1.0,1,1.2,4972,4972,0.45,0.0005828007766750243,0,0
"2023.0, 0.0, [13.749999999999998,38.25], 1.0, 7.0, [0.6392000000000007,16.6408], [15.022549999999999,42.07745], [-149728.93800000002,200129.358], 1.0, [50.605000000000004,65.395], [0.6595000000000013,71.9805], [5.0815,6.4985], [-0.39280000000000115,31.4728], [-576.8100000000001,582.8100000000001], [-832.08,844.08], [-2.282350000000001,14.742350000000002], [31.42,48.58], [2.7051999999999996,4.4748], 0.0","survey_year, quarter, company_age, company_age_group, ai_use_case, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_displaced, reskilled_employees, revenue_growth_percent, innovation_score, customer_satisfaction, survey_source",0.0,0.1,1.0,1,1.2,4972,4972,0.475,0.0005828007766750243,0,0
"2.0, [-4.005000000000001,16.005000000000003], 2.0, 1.0, [-2888.857,3104.357], 3.0, 3.0, [3.0599999999999996,14.940000000000001], [4.217199999999999,13.642800000000001], [0.21175,0.71225], [-211359.7972,278441.8172], 1.0, [3.78575,6.674250000000001], [8.029849999999998,36.41015], [-245.22500000000002,275.225], [4.587349999999999,12.97265], [2.78395,11.81605], [54.5,65.5], [4.146,8.254000000000001], 2.0","quarter, country, industry, company_size, annual_revenue_usd_millions, company_age_group, ai_adoption_stage, ai_projects_active, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, data_privacy_level, employee_satisfaction_score, task_automation_rate, jobs_created, revenue_growth_percent, cost_reduction_percent, innovation_score, customer_satisfaction, data_collection_method",2.0,0.1,1.0,1,1.5,4973,4973,0.5,0.0007285009708437803,0,0
"2.0, [-4.005000000000001,16.005000000000003], 5.0, 2.0, 1.0, [-2888.857,3104.357], [-3.075000000000001,21.075000000000003], 3.0, [3.0599999999999996,14.940000000000001], [4.217199999999999,13.642800000000001], [0.21175,0.71225], [-211359.7972,278441.8172], 1.0, [3.78575,6.674250000000001], [8.029849999999998,36.41015], [-410.68,432.68], [-245.22500000000002,275.225], [4.587349999999999,12.97265], [2.78395,11.81605], [54.5,65.5], [4.146,8.254000000000001], 2.0, 2.0","quarter, country, region, industry, company_size, annual_revenue_usd_millions, company_age, ai_adoption_stage, ai_projects_active, ai_budget_percentage, ai_maturity_score, ai_investment_per_employee, data_privacy_level, employee_satisfaction_score, task_automation_rate, jobs_displaced, jobs_created, revenue_growth_percent, cost_reduction_percent, innovation_score, customer_satisfaction, survey_source, data_collection_method",2.0,0.1,1.0,1,1.5,4973,4973,0.575,0.0007285009708437803,0,0
"2026.0, 2.0, [2241.67,14420.33], [9.075,26.925], 1.0, [23.927349999999997,75.93265], 2.0, [6.0,10.0], 2.0, 2.0, [11.48,16.52], [9.229399999999998,57.1306], [-183005.7452,267922.7252], 2.0, [58.975,87.025], [16.988999999999997,81.471], [299.16499999999996,908.835], [676.96,1515.04], [0.1238999999999999,10.7961], [2.4332000000000003,7.0468], 2.0","survey_year, quarter, num_employees, company_age, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, num_ai_tools_used, ai_use_case, ai_projects_active, ai_training_hours, ai_investment_per_employee, data_privacy_level, ai_risk_management_score, remote_work_percentage, jobs_created, reskilled_employees, revenue_growth_percent, customer_satisfaction, data_collection_method",2.0,0.1,1.0,1,1.0,4974,4974,0.525,0.00048566731389585355,0,0
"2026.0, 2.0, [2241.67,14420.33], [9.075,26.925], 1.0, [23.927349999999997,75.93265], 2.0, [6.0,10.0], 2.0, [11.48,16.52], [9.229399999999998,57.1306], [1.8787999999999991,12.1812], [-183005.7452,267922.7252], 2.0, [58.975,87.025], [16.988999999999997,81.471], [19.365699999999997,36.2943], [299.16499999999996,908.835], [676.96,1515.04], [2.4332000000000003,7.0468], 2.0","survey_year, quarter, num_employees, company_age, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, num_ai_tools_used, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_investment_per_employee, data_privacy_level, ai_risk_management_score, remote_work_percentage, task_automation_rate, jobs_created, reskilled_employees, customer_satisfaction, data_collection_method",2.0,0.1,1.0,1,1.0,4974,4974,0.525,0.00048566731389585355,0,0
"2023.0, 2.0, 4.0, 1.0, [-1860.5521500000004,2834.1321500000004], [2001.44,2015.035853158115], 3.0, [35.35765,58.72235], 2.0, [3.05,6.95], 2.0, [1.2763999999999989,56.9036], 0.0, [3.8257499999999993,6.71425], [-639.09,661.09], [47.74,62.26], 3.0, 1.0","survey_year, quarter, industry, company_size, annual_revenue_usd_millions, company_founding_year, company_age_group, ai_adoption_rate, ai_adoption_stage, years_using_ai, num_ai_tools_used, ai_training_hours, data_privacy_level, employee_satisfaction_score, jobs_displaced, innovation_score, survey_source, data_collection_method",2.0,0.1,1.0,1,3.0,4975,4975,0.45,0.0014570019416875607,0,0
"[9.055,20.945], 2.0, 3.0, 0.0, 2.0, [-1.6600000000000001,11.66], [0.1901,0.4519], [23.3401,38.2399], [-149182.37680000003,216225.17680000002], [48.6,83.4], 0.0, 0.0, [3.2307499999999996,7.20925], [-2.442847230167361,18.73225], [0.15349999999999975,4.0665], [-350.62,422.62], [-563.75,745.75], [-0.19299999999999962,15.052999999999999], [29.66,50.34], [1.5579999999999998,5.982], 0.0","country, company_age_group, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_projects_active, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, employee_satisfaction_score, task_automation_rate, time_saved_per_week, jobs_created, reskilled_employees, revenue_growth_percent, innovation_score, customer_satisfaction, data_collection_method",0.0,0.1,1.0,1,1.0,4976,4976,0.525,0.00048566731389585355,0,0
"[9.055,20.945], 8.0, 2.0, 3.0, 0.0, 2.0, [-1.6600000000000001,11.66], [4.665299999999995,57.974700000000006], [0.1901,0.4519], [23.3401,38.2399], [48.6,83.4], 0.0, [-8.652250000000002,18.73225], [0.15349999999999975,4.0665], [-350.62,422.62], [-563.75,745.75], [-0.19299999999999962,15.052999999999999], [29.66,50.34], [1.5579999999999998,5.982], 0.0","country, industry, company_age_group, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_projects_active, ai_training_hours, ai_maturity_score, ai_failure_rate, regulatory_compliance_score, data_privacy_level, task_automation_rate, time_saved_per_week, jobs_created, reskilled_employees, revenue_growth_percent, innovation_score, customer_satisfaction, data_collection_method",0.0,0.1,1.0,1,1.0,4976,4976,0.5,0.00048566731389585355,0,0
"2023.0, [-5.295,15.295], 8.0, 2.0, [-3676.7353000000003,3714.8953], [20.214899999999997,54.885099999999994], [0.20000000000000018,3.8], 2.0, [-14.628400000000003,37.9084], [-108303.93839999998,171582.6984], 0.0, 0.0, [43.055,62.945], [14.248000000000005,84.592], [3.1049031574102575,5.60025], [12.76985,41.150150000000004], [-356.185,364.185], [-345.445,353.445], [-782.6999999999999,-87.25660037086152], [-3.0943000000000005,8.5943], [3.3600000000000003,6.5200000000000005], 3.0, 1.0","survey_year, country, industry, company_size, annual_revenue_usd_millions, ai_adoption_rate, years_using_ai, num_ai_tools_used, ai_training_hours, ai_investment_per_employee, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, jobs_displaced, jobs_created, reskilled_employees, cost_reduction_percent, customer_satisfaction, survey_source, data_collection_method",0.0,0.1,1.0,1,1.0,4977,4977,0.575,0.00048566731389585355,0,0
